"1351"	"type"	"What attribute did Ralph give to Jesus?"	""	""	""	""	"He had wheels"	""
"1352"	"type"	"Who wrote the hymn ""In The Garden of Eden?"	""	""	""	""	"I. Ron Butterfly"	""
"1353"	"type"	"What street does Milhouse's grandmother live on?"	""	""	""	""	"257th Street"	""
"1354"	"type"	"What extra month did SE accidentally print on its calendars?"	""	""	""	""	"Smarch"	""
"1355"	"type"	"What is the name of the car Homer designs for Powell Motors?"	""	""	""	""	"The Homer"	""
"1356"	"type"	"What was the name of Johnny Calhoun's spoken word album that ruined his career?"	""	""	""	""	"These/This Things I Believe"	""
"1357"	"type"	"What is Bart's teacher's first name?"	"Elizabeth"	"Agnus"	"Dorothy"	"Edna"	"Edna"	""
"1358"	"type"	"What was the name of the album released by  Kirk Vanhouten?"	"Can you give me your love?"	"Can I have your love?"	"Can I borrow a fealing?"	"Can you lend me a fealing?"	"Can I borrow a fealing?"	""
"1359"	"type"	"What ""secret society"" did homer join in season 6?"	"The Woodcutters"	"The Stonecutters"	"The Treefolk"	"The Woodchoppers"	"The Stonecutters"	""
"1360"	"type"	"Where did the Simpsons find their dog?"	"A shopping mall"	"Under their christmas tree"	"An animal pound"	"A dog track"	"A dog track"	""
"1361"	"type"	"Who was Lisa's favorite substitute teacher?"	"Ms Krabapple"	"Mr Bergstrom"	"Mrs Hoover"	"Mr Chalmers"	"Mr Bergstrom"	""
"1362"	"type"	"Who is the mayor of Springfield?"	"Robert Quincy"	"Bob Quincy"	"Joe Quimby"	"Bob Quindy"	"Joe Quimby"	""
"1363"	"type"	"What did Marge accidentally steal from the Kwik-E-Mart?"	"Baby Food"	"Cigarettes"	"Beer"	"Hard Liquor"	"Hard Liquor"	""
"1364"	"type"	"How many babies did Apu and Manjula have?"	"Eight"	"Seven"	"Twelve"	"Nine"	"Eight"	""
"1365"	"type"	"What is Mr. Smithers' first name?"	"John"	"Waylon"	"Andrew"	"Blair"	"Waylon"	""
"1366"	"type"	"Who replaced Chief Wiggum when beer was made illegal in Springfield?"	"Roary Banner"	"Rex Banner"	"Tex Satin"	"Texis Joe"	"Rex Banner"	""
"1367"	"type"	"Who was the first character to die on the Simpsons?"	"Bleeding Gums Murphy"	"Blinky (the three eyed fish)"	"Maud Flanders"	"Snowball 2"	"Blinky (the three eyed fish)"	""
"1368"	"type"	"What is Apu's nationality?"	"Indian"	"Canadian"	"Pakistani"	"Mongolian"	"Indian"	""
"1369"	"type"	"What is Apu's last name?"	"Vaniganissan"	"Nahassapeemapetilon"	"Jeronosimadirosavintolanostan"	"Obediahzacheriajeddediah"	"Nahassapeemapetilon"	""
"1370"	"type"	"What is Sideshow Bob's last name?"	"Meyers"	"Terwilliger"	"Brockman"	"Barlow"	"Terwilliger"	""
"1371"	"type"	"What is Ms. Hoover's first name?"	"Elizabeth"	"Krabappel"	"Maude"	"Hellen"	"Elizabeth"	""
"1372"	"type"	"How was the Flanders' house destroyed in season 8?"	"Earthquake"	"Tornado"	"Marge hit it with her car."	"Hurricane"	"Hurricane"	""
"1373"	"type"	"What is the name of Springfield's baseball team?"	"Springfield Atoms"	"Springfield Sparklers"	"Springfield Springs"	"Springfield Isotopes"	"Springfield Isotopes"	""
"1374"	"type"	"What did Homer name his baseball bat in season 3?"	"Super Bat"	"Base Buster"	"Ball Biter"	"Wonder Bat"	"Wonder Bat"	""
"1375"	"type"	"What was Homer's monkey's name?"	"Mr. Teenie"	"Garth"	"Bubbles"	"Mojo"	"Mojo"	""
"1376"	"type"	"What fake name did Krusty adopt when he was caught for tax fraud?"	"Hollis Hurlbut"	"Roary B. Bellows"	"Chester J. Lampwick"	"Lester R. Krustofski"	"Roary B. Bellows"	""
"1377"	"type"	"Why did the PTA disband in season 6?"	"The teachers didn't like principal Skinner."	"The teachers were tired of working."	"The school was suffering financially."	"Moral dispute."	"The school was suffering financially."	""
"1378"	"type"	"What fake name did Bart use to buy a credit card?"	"Bort Simons"	"Ivana Creditcard"	"Santos Al Halper"	"John Doe"	"Santos Al Halper"	""
"1379"	"type"	"What is the name of the baby with one eye brow?"	"Gerald"	"Herman"	"Teddy"	"Sam"	"Gerald"	""
"1380"	"type"	"What is Moe the bartender's last name?"	"Charleson"	"Montgomery"	"Szyslak"	"Marlstone"	"Szyslak"	""
"1381"	"type"	"What popular Simpsons character said, ""Man, that is flagrant false advertising!""?"	"Otto"	"Barney Gumble"	"Dr. Nick Riviera"	"Snake"	"Otto"	""
"1382"	"type"	"Which of the following is one of Springfield's four most popular bullies?"	"Bart Simpson"	"Kerny"	"Snake"	"Milhouse"	"Kerny"	""
"1383"	"type"	"Who are the only twins at Springfield elementary?"	"Marry and Kerri"	"Benny and Jenny"	"Rod and Todd"	"Sherry and Terry"	"Sherry and Terry"	""
"1384"	"type"	"Who said ""My cat's breath smells like cat food.""?"	"Martin Prince"	"Ralph Wiggum"	"Milhouse Vanhouten"	"Rod Flanders"	"Ralph Wiggum"	""
"1385"	"type"	"What popular Simpsons character has the nickname ""Spanky""?"	"Principal Skinner"	"Homer"	"Moe"	"Sideshow Mel"	"Principal Skinner"	""
"1386"	"type"	"Who said ""Scooby Doo can doo doo, but Jimmy Carter is smarter!""?"	"Homer Simpson"	"Jay Sherman"	"Jay Leno"	"Barney Gumble"	"Homer Simpson"	""
"1387"	"type"	"Who is Reverend Lovejoy's daughter?"	"Chelsey"	"Jessica"	"Jennifer"	"Sherry"	"Jessica"	""
"1388"	"type"	"Who said ""Save me Jebis!""?"	"Comic Book Guy"	"Fox Mulder"	"Milhouse Vanhouten"	"Homer Simpson"	"Homer Simpson"	""
"1389"	"type"	"What Simpsons guest said ""Only I may dance.""?"	"Hugh Parkfield"	"Conan O'Brien"	"Cecil Terwilliger"	"Sideshow Bob"	"Conan O'Brien"	""
"1390"	"type"	"What is Reverend Lovejoy's first name?"	"Timothy"	"Cletus"	"Ceril"	"Barney"	"Timothy"	""
"1391"	"type"	"Which of these Simpsons characters never served in a war?"	"Seymour Skinner"	"Abe Simpson"	"Mr. Burns"	"Barney Gumble"	"Barney Gumble"	""
"1392"	"type"	"What did Frank Grimes stop Homer from drinking to save his life?"	"Radio Active Waste"	"Mixed Cement"	"Lethal Poison"	"Sulfuric Acid"	"Sulfuric Acid"	""
"1393"	"type"	"What club from Springfield Elementary got stranded on an island?"	"Book Club"	"Travel Club"	"UN Club"	"SH Club"	"UN Club"	""
"1394"	"type"	"What was Homer's campaign slogan when he applied for Sanitation Commissioner?"	"We do it for you!"	"We air out your stinkables!"	"I didn't do it!"	"Can't somebody else do it?"	"Can't somebody else do it?"	""
"1395"	"type"	"Which of these bands didn't Homer meet at Hullabalooza?"	"The Smashing Pumpkins"	"ZZ Top"	"Sonic Youth"	"Cypress Hill"	"ZZ Top"	""
"1396"	"type"	"Which of these is NOT one of mother Simpson's alliases?"	"Muddy Mai Suggins"	"Mae Simpson"	"Martha Stewart"	"Mona Stevens"	"Mae Simpson"	""
"1397"	"type"	"Who said, ""Ultrasuede is a miracle""?"	"Jay Sherman"	"Krusty"	"Barney"	"John"	"John"	""
"1398"	"type"	"What is the name of the two Terwilliger brothers?"	"Bob and Carl"	"Bob and Cecil"	"Jim and Carl"	"Jim and Cecil"	"Bob and Cecil"	""
"1399"	"type"	"Who is the only father in Springfield with 26 children?"	"Merl"	"Cletus"	"Jim Bob"	"Earl"	"Cletus"	""
"1400"	"type"	"Who was the alien that Homer saw in the woods?"	"It was an illusion."	"Fat Tony"	"Leonard Nimoy"	"Mr. Burns"	"Mr. Burns"	""
"1401"	"type"	"What is Mr. Burns' full name?"	"C. Montgomery Burns"	"D. Murray Burns"	"C. Montana Burns"	"D. Martin Burns"	"C. Montgomery Burns"	""
"1402"	"type"	"Who was accused of murdering Seymour Skinner?"	"Homer"	"Moe"	"Bart"	"Barney"	"Bart"	""
"1403"	"type"	"What is true about Frank Grimes?"	"Homer is his best friend."	"He was blown up in a silo explosion."	"He lived a long and happy life."	"He once ate an apple with a bee in it."	"He was blown up in a silo explosion."	""
"1404"	"type"	"What is the name of the well-trained dog that Bart ordered from a catalogue?"	"Santos Al Halper"	"Poochie"	"Trixie"	"Laddie"	"Laddie"	""
"1405"	"type"	"Who was the conductor of the monorail?"	"Troy Mclour"	"Lyle Lanley"	"Leonard Nimoy"	"Homer"	"Homer"	""
"1406"	"type"	"Who is the monorail salesman?"	"Lyle Lanley"	"Troy McClure"	"Stan Clements"	"John Doh"	"Lyle Lanley"	""
"1407"	"type"	"Which of these characters is NOT a member of the Flying Hellfish?"	"Hans Moleman"	"Sheldon Skinner"	"Montgomery Burns"	"Abe Simpson"	"Hans Moleman"	""
"1408"	"type"	"Who said, ""What are you cackling at, Fatty? Too much pie, that's your problem!""?"	"Grampa Simpson"	"Groundskeeper Willy"	"Principal Skinner"	"Marge Simpson"	"Grampa Simpson"	""
"1409"	"type"	"Why did Bart need to get his appendix out?"	"Jimbo punched him."	"He ate a metal Krusty-O."	"He got attacked by a wolf."	"He got hit by a car."	"He ate a metal Krusty-O."	""
"1410"	"type"	"What type of animal is Homer's spiritual guide?"	"Bear"	"Elephant"	"Lobster"	"Coyote"	"Coyote"	""
"1411"	"type"	"What did Homer name his pet lobster?"	"Pinter"	"Pinchy"	"Poochie"	"Pointy"	"Pinchy"	""
"1412"	"type"	"Who is Mr. Burns' son?"	"Larry"	"Sonny"	"Jim"	"Monty"	"Larry"	""
"1413"	"type"	"What character dances for nickels at the dock and resembles Krusty the clown?"	"Gambling Harry"	"Joyful Gus"	"Crazy Mike"	"Handsome Pete"	"Handsome Pete"	""
"1414"	"type"	"What is Principal Skinner's real name (as revealed in season 9)?"	"Armin Tamzarian"	"Troy Mclour"	"Merve Touesnard"	"Jervis Szakalaskas"	"Armin Tamzarian"	""
"1415"	"type"	"Who said, ""Hey, I could call my ma from up here!""?"	"Mayor Quimby"	"Ralph Wiggum"	"Bart Simpson"	"Cletus"	"Cletus"	""
"1416"	"type"	"Who is the Laramie cigarette company's mascott?"	"Smoker the Bear"	"Menthol Moose"	"Terry Tabacky"	"The Rolling Reindeer"	"Menthol Moose"	""
"1417"	"type"	"What was the name of Abe Simpson's army unit?"	"The Furious DeathBulls"	"Abe's Attackers"	"The Flying Hell Fish"	"The Rolling Reindeer"	"The Flying Hell Fish"	""
"1418"	"type"	"What is the name of the sea captain that Homer sued?"	"Captain Mcallester"	"Captain Murdock"	"Captain Waynes"	"Captain Ivory"	"Captain Mcallester"	""
"1419"	"type"	"Who is the character who sells cars, computers and real estate?"	"Jim"	"Guy"	"Gil"	"Jervis"	"Gil"	""
"1420"	"type"	"What is Homer's middle name?"	"John"	"Fred"	"Jim"	"Jay"	"Jay"	""
"1421"	"type"	"How did Homer show-off his golf skills to his co-workers?"	"Shooting golf balls into toilets."	"Knocking over a bottle of chemicals with a golf ball."	"Hitting a golfball across an oversized parking lot."	"Challenging them to a game of mini-golf."	"Shooting golf balls into toilets."	""
"1422"	"type"	"Who is Lisa's band director?"	"Ms. Hoover"	"Mr. Largo"	"Ms. Hyrule"	"Mr. Bergstrom"	"Mr. Largo"	""
"1423"	"type"	"What was the name of Bleeding Gums Murphy's only album?"	"Sax on the Beach"	"Sexaphone Murphy"	"Passionate Sax"	"Saxing it Up"	"Sax on the Beach"	""
"1424"	"type"	"Who is the superintendant of Springfield Elementary?"	"Skinner"	"Burke"	"Chalmers"	"Frink"	"Chalmers"	""
"1425"	"type"	"What popular television show stars the actor that plays the voice of Sideshow Bob?"	"Seinfeld"	"X-Files"	"King of Queens"	"Frasier"	"Frasier"	""
"1426"	"type"	"Who is the belly dancer that Homer is caught dancing with?"	"Princess Kashmir"	"Erotic Erica"	"Laura"	"SexKitty"	"Princess Kashmir"	""
"1427"	"type"	"Who replaced Itchy and Scratchy temporarily?"	"Mercury and Snapper"	"Tom and John"	"Stingy and Battery"	"Worker and Parasite"	"Stingy and Battery"	""
"1428"	"type"	"Who is the owner of the world's largest Malibou Stacie collection?"	"John"	"Barbara Bush"	"Waylon Smithers"	"Sherri and Terry"	"Waylon Smithers"	""
"1429"	"type"	"Which of these names did Bart not suggest for the name of Lisa's doll?"	"Stupid Lisa Garbage Face"	"Loudmouth Lisa"	"Big, Dum Lisa doll"	"None of the above"	"Big, Dum Lisa doll"	""
"1430"	"type"	"Which of these people was never a police officer in Springfield?"	"Lou"	"Marge Simpson"	"Eddie"	"Moe"	"Moe"	""
"1431"	"type"	"What is the name of the club that tried to admit Bart when he discovered a comet?"	"S.B.S.E."	"Super Friends"	"Space Supervisors"	"Sky Watchers"	"Super Friends"	""
"1432"	"type"	"What is the name of Snake's car?"	"L'il Bandit"	"Snake Bite"	"Hot Pink"	"Pinky"	"L'il Bandit"	""
"1433"	"type"	"Who was the conductor of the Springfield monorail?"	"Homer Simpson"	"Otto"	"Hank Scorpio"	"Lyle Lanley"	"Homer Simpson"	""
"1434"	"type"	"Who is Bleeding Gums Murphy's long lost brother?"	"Herb Murphy"	"Pricipal Skinner"	"Dr. Hibbert"	"Bloody Tooth Murphy"	"Dr. Hibbert"	""
"1435"	"type"	"Who was Marge's bowling instructor?"	"Jim"	"John"	"Jaques"	"Jean"	"Jaques"	""
"1436"	"type"	"What kind of instument did Ralph Wiggum play in the school's orchestra?"	"Triangle"	"Flute"	"Saxaphone"	"Claronet"	"Flute"	""
"1437"	"type"	"Which person was never in Homer's barbershop quartet when they won an Grammy?"	"Chief Wiggum"	"Barney"	"Apu"	"Principal Skinner"	"Chief Wiggum"	""
"1438"	"type"	"What is Dr. Nick's last name?"	"Hibbert"	"Nolty"	"Riviera"	"None of the above"	"Riviera"	""
"1439"	"type"	"When they enforced prohibition in Springfield, how did Homer transport the alcohol to Moe's?"	"Pipeline"	"Bathtubs"	"Bowling Balls"	"Water Jugs"	"Bowling Balls"	""
"1440"	"type"	"How much money did Bart get when he ate the jagged metal Krusty-O?"	"$ 5000"	"$ 100"	"$ 500"	"$ 6000"	"$ 500"	""
"1441"	"type"	"Who played Fallout Boy in the Radio Active Man movie?"	"Bart"	"Milhouse"	"Martin"	"Nelson"	"Milhouse"	""
"1442"	"type"	"What is the last name of Homer's half brother Herb?"	"Power"	"Prowe"	"Powell"	"Prowl"	"Powell"	""
"1443"	"type"	"What musical instrument does Otto play?"	"Saxaphone"	"Bass"	"Drums"	"Guitar"	"Guitar"	""
"1444"	"type"	"What is the name of the train that Lisa thought ""doesn't run through here anymore""?"	"Old Runner"	"Via Rail"	"Union Pacific"	"Rail Runner"	"Union Pacific"	""
"1445"	"type"	"What letters on the sun dial did Mr. Burns point to when he got shot?"	"E and W"	"M and S"	"N and E"	"W and S"	"W and S"	""
"1446"	"type"	"How did the Simpsons get Bobo the stuffed bear?"	"Maggie stole it by accident"	"Found it in a bag of ice"	"Stole it from the Kwik-E-Mart"	"Marge bought it at a yard sale"	"Found it in a bag of ice"	""
"1447"	"type"	"What is Patty and Selma's favorite TV show?"	"Jerry Springer"	"Seinfeld"	"MacGyver"	"The Tonight Show"	"MacGyver"	""
"1448"	"type"	"Who said, ""It is not for infantile intellects such as yours.""?"	"Professor Frink"	"The Comic Book Guy"	"Sideshow Bob"	"Sideshow Mel"	"The Comic Book Guy"	""
"1449"	"type"	"Who is the creator of the original Itchy from ""The Itchy and Scratchy Show""?"	"Roger Meyers Sr."	"Roger Meyeres Jr."	"Krusty the Clown"	"Chester Lampwick"	"Chester Lampwick"	""
"1450"	"type"	"Who was Lisa's first boyfriend?"	"Martin Prince"	"Nelson Muntz"	"Olgar Langdon"	"Hugh Parfield"	"Nelson Muntz"	""
"1451"	"type"	"How did Homer get drastically promoted at the nuclear power plant?"	"Tried to shut down the plant"	"Knocked Mr. Burns out the window"	"Grew a full head of hair"	"Smithers picked him as the dumbest man at the plant"	"Grew a full head of hair"	""
"1452"	"type"	"When did Mr. Burns say he would donate a million dollars to charity?"	"When hell freezes over"	"When charity donates a million dollars to him"	"Grew a lot of hair"	"When pigs fly"	"When pigs fly"	""
"1453"	"type"	"What instrument does Nelson play?"	"Guitar"	"Flute"	"Violin"	"Fiddle"	"Guitar"	""
"1454"	"type"	"What was on the hat that Bart got at the Chilli Cook off?"	"Time For Chili (with a clock)"	"5 Alarm Chili (with an alarm clock)"	"Chili 4 Me (with a big four)"	"Chili is Grrrrreat!"	"Time For Chili (with a clock)"	""
"1455"	"type"	"Who said, ""Just gimme some innner peace or I'll mop the floor with ya!""?"	"Moe"	"Homer"	"Barney"	"Groundkeeper Willie"	"Homer"	""
"1456"	"type"	"Who was Homer's new ""friend"" that worked in the lighthouse?"	"B.O.B."	"B.L.A.I.R."	"E.A.R.L."	"B.R.A.D"	"E.A.R.L."	""
"1457"	"type"	"What was Waylon Smithers father's name?"	"Jack"	"Ernest"	"Samuel"	"John"	"Ernest"	""
"1458"	"type"	"Who said, ""I didn't even know what a nuclear panner plant was?"""	"Carl"	"Homer"	"Barney"	"Lenny"	"Homer"	""
"1459"	"type"	"What was the name of the restaurant that served Homer poisonous fish?"	"Karate Chops"	"The Happy Sumo"	"Bargain Borachongs's Ying Yang-arama"	"Yoshi's Sushi Shack"	"The Happy Sumo"	""
"1460"	"type"	"What odd food did  Homer eat when he was in New York?"	"Fish Juice"	"A Peeta"	"Sushi"	"Khlav-Kalash"	"Khlav-Kalash"	""
"1461"	"type"	"Who said, ""Is it? Or is it that you girls can't admit that you have a problem?""?"	"Barney"	"Moe"	"John"	"Chief Wiggum"	"Barney"	""
"1462"	"type"	"When Mr. Burns first met his son, what was he drinking?"	"Pepsi from a stretched out bottle"	"A Lime Rickey"	"Scotch on the rocks"	"Morning Martini"	"A Lime Rickey"	""
"1463"	"type"	"What did yale ask Mr. Burns to donate?"	"A football field"	"A rocket launch facility"	"An international airport"	"None of the above"	"An international airport"	""
"1464"	"type"	"Where did Mr. Burns's son and Homer first hide when the police found them?"	"Moe's tavern"	"An airport run way"	"The bathroom of a costume shop"	"A church"	"The bathroom of a costume shop"	""
"1465"	"type"	"Whats the name of Cletus' smellhound?"	"Meeche"	"Merle"	"Earl"	"Geech"	"Geech"	""
"1466"	"type"	"What was the name of the first Itchy cartoon?"	"Mississippi Mischeif"	"Trouble Town"	"Manhatten Madness"	"Dirty Downtown"	"Manhatten Madness"	""
"1467"	"type"	"Who drove the pool mobile?"	"Lunch Lady Doris"	"Otto"	"Snake"	"Homer"	"Otto"	""
"1468"	"type"	"Where does Ned Flanders get his main source of income?"	"Apple Mill"	"Church"	"Flanterprise Internet company"	"None of the above"	"None of the above"	""
"1469"	"type"	"What two soccer teams were playing in Springfield when a riot broke out?"	"Mexico and Portugal"	"Germany and France"	"France and Springfield"	"China and Portugal"	"Mexico and Portugal"	""
"1470"	"type"	"What company offered their services when the Simpsons wanted to install a home security system?"	"On Parole Security Systems"	"Ex Con Home Security"	"Electric Body Guard Security"	"Safe Guard Secureness Co."	"Ex Con Home Security"	""
"1471"	"type"	"What did Homer prepose to do after killing the last of the mutants?"	"Finish off the last of the vampires and ghosts"	"Go eat supper"	"Steal some Farraris"	"Fight to the death"	"Steal some Farraris"	""
"1472"	"type"	"When trying out to be quarterback what did Ralph Wiggum throw?"	"A basketball"	"A bannana"	"His football shoe"	"His helmet"	"A basketball"	""
"1473"	"type"	"Which character was never a sideshow for Krusty?"	"Mel"	"Bob"	"Luke Perry"	"Cecil"	"Cecil"	""
"1474"	"type"	"Who did Lisa play in her school's Presidents Day play?"	"Nancy Reagan"	"Hilary Clinton"	"Martha Washington"	"Barbara Bush"	"Martha Washington"	""
"1475"	"type"	"Who hosts the TV show ""SmartLine""?"	"Krusty the Clown"	"Roger Myers Jr."	"The Spanish Bee"	"Kent Brockman"	"Kent Brockman"	""
"1476"	"type"	"What did Homer purchase at Professor Frink's yard sale?"	"Mamal transmutator"	"Matter transporter"	"Animal speech translator"	"Decombobulator 5000"	"Matter transporter"	""
"1477"	"type"	"What did the Stonecutters give Homer to get accross the parking lot at work?"	"Running Shoes"	"Skate Board"	"Roller Blades"	"Bicycle"	"Roller Blades"	""
"1478"	"type"	"Who pretended to be Apu's wife, when his mother visited Springfield?"	"Maud Flanders"	"Agnus Skinner"	"Helen Lovejoy"	"Marge Simpson"	"Marge Simpson"	""
"1479"	"type"	"What did Homer buy from the Kwik-E-Mart instead of a winning lotto ticket?"	"Yodle"	"Bag of Potato Chips"	"Chocolate Bar"	"Pen"	"Yodle"	""
"1480"	"type"	"How old was Apu when his parents decided who would be his wife?"	"12"	"8"	"2"	"5"	"8"	""
"1481"	"type"	"What was the signal that it was time for Apu's wedding?"	"Lilly wrapped in a lilly pad"	"Two attached skulls"	"A lotus flower"	"A Silver Tongue"	"A lotus flower"	""
"1482"	"type"	"What did Marge do to prevent Homer from smelling chili from the chili cook-off?"	"Closed all the windows"	"Sent him to the Duff brewerie"	"Took him out of town"	"Smoked"	"Smoked"	""
"1483"	"type"	"What was the name of the air conditioner store?"	"Chill Out"	"Your Biggest Fan"	"It Blows"	"O'Tool's Oh Cools!"	"It Blows"	""
"1484"	"type"	"What is the origin of Maggie's pacifier?"	"Came free with cradle"	"Bought at a store for $1.95"	"Homer bought it thinking it was a dog toy."	"Christmas present from Patty and Selma"	"Bought at a store for $1.95"	""
"1485"	"type"	"Who did the psychiatrist have marked to be gay?"	"Martin Prince"	"Milhouse Vanhouten"	"Ralph Wiggum"	"Nelson Muntz"	"Milhouse Vanhouten"	""
"1486"	"type"	"What does Bart wanna come back as in his next life?"	"Turtle"	"Butterfly"	"Scorpion"	"Rat"	"Butterfly"	""
"1487"	"type"	"Who said, ""I would die a happy man if I could prove to you that Homer Simpson has the intelligence of a six year old.""?"	"Krusty the Clown"	"Mr. Burns"	"Frank Grimes"	"Mr. Smithers"	"Frank Grimes"	""
"1488"	"type"	"Who got the Hellfish Bannanza in the end?"	"Ox, Aca, and Griff"	"Grampa Simpson"	"Mr. Burns"	"None of the above"	"None of the above"	""
"1489"	"type"	"What happened to Grampa Simpson's old house?"	"Burnt"	"Collapsed"	"Demolished"	"Leveled by a twister"	"Burnt"	""
"1490"	"type"	"What's Milhouse's mother's name?"	"Maud"	"Sally"	"Luanne"	"Sue"	"Luanne"	""
"1491"	"type"	"What was the name of the Carny that locked Homer out of his house?"	"Cletus"	"Merl"	"Cooter"	"Rosco"	"Cooter"	""
"1492"	"type"	"Why did Homer want a little brother?"	"To help"	"Revenge"	"Fun"	"None of the above"	"Revenge"	""
"1493"	"type"	"What was the name of Moe's family restaurant?"	"Moe's Family Restaurant"	"Moe's Food Hole"	"Uncle Moe's Family Feedbag"	"Chef Moe's Delicacy Delight"	"Uncle Moe's Family Feedbag"	""
"1494"	"type"	"When Krusty faked his death what was his fake identity?"	"Roary Bellows"	"Handsome Pete"	"Captain McCallistre"	"Kent Brockman"	"Roary Bellows"	""
"1495"	"type"	"What is the name of the fish that Homer caught in Catfish Lake?"	"Catfish Jack"	"Captain Bob"	"Giant Joe"	"General Sherman"	"General Sherman"	""
"1496"	"type"	"How old is Marge?"	"42"	"34"	"46"	"30"	"34"	""
"1497"	"type"	"What temporarily replaced Homer at the plant while he was in the hospital?"	"Drinking bird"	"Poorly fed monkey"	"Small child"	"Cinder block and string"	"Cinder block and string"	""
"1498"	"type"	"What name did Bart sign on the letters he wrote to Mrs. Krabapple?"	"Mark Messier"	"Gordey Howe"	"Woodrow"	"Fitz"	"Woodrow"	""
"1499"	"type"	"Why did mother Simpson come to Springfield after so long?"	"Hippy van was in the shop"	"Green peace was on strike"	"She thought Homer was dead"	"She was running from the law"	"She thought Homer was dead"	""
"1500"	"type"	"Why did Springfield and Shelbyville create two different towns?"	"Shelbyville wanted to mary his cousins"	"Springfield wanted to kill snakes"	"Springfield wanted a lemon tree"	"Shelbyville found out that Springfield was a pirate"	"Shelbyville wanted to mary his cousins"	""
"1501"	"type"	"Whats the name of the small clown like man who dances for nickels at the docks?"	"Jeromiah Krustaufsky (krusty's son)"	"Handsome Pete"	"Curious Goerge"	"None of the above"	"Handsome Pete"	""
"1502"	"type"	"Who was Frostillicus?"	"Grampa Simpson"	"Mr. Burns"	"Jasper"	"Smithers"	"Jasper"	""
"1503"	"type"	"What class subject did Homer teach?"	"Responsible Drinking"	"Defensive Driving"	"Responsible Drinking & Driving"	"Marriage"	"Marriage"	""
"1504"	"type"	"What was the name of Homer's bowling team?"	"The Pin Pals"	"The Ball Boys"	"The Holy Rolers"	"The Ballers"	"The Pin Pals"	""
"1505"	"type"	"Who never bowled against Homer's team?"	"Reverand Lovejoy"	"Ned Flanders"	"Maud Flanders"	"Barney Gumble"	"Barney Gumble"	""
"1506"	"type"	"Which of these celebrities did not appear on the show?"	"Sting"	"Tom Jones"	"Kevin Bacon"	"Magic Johnson"	"Kevin Bacon"	""
"1507"	"type"	"Which of these bands did not appear on the show?"	"The Rembrants"	"The Ramones"	"Kid Rock"	"Cypress Hill"	"The Rembrants"	""
"1508"	"type"	"Who was the musical guest on <i>Krusty's Komeback Special</i>?"	"Cypress Hill"	"ZZ Top"	"The Red Hot Chili Peppers"	"Kid Rock"	"The Red Hot Chili Peppers"	""
"1509"	"type"	"Which of these children's parents are not married?"	"Milhouse Vanhouten"	"Nelson Muntz"	"Laura Powers"	"All of the above"	"All of the above"	""
"1510"	"type"	"What body part determined that Jebediah Sprinfield was a pirate?"	"Wooden Leg"	"Hook for a hand"	"Missing Eye"	"Silver Tongue"	"Silver Tongue"	""
"1511"	"type"	"What famous singer helped to stop Whacking Day?"	"Barry White"	"James Brown"	"Tom Jones"	"Micheal Jackson"	"Barry White"	""
"1512"	"type"	"When Side Show Luke Perry was shot out of a cannon, where did he finally land?"	"Fireworks Factory"	"Broken Glass Recycling Plant"	"Pillow Factory"	"Acid Storage Ficility"	"Pillow Factory"	""
"1513"	"type"	"When Bart and Lisa wrote an Itchy & Scratchy cartoon, who's name did they put on it?"	"Homer's"	"Marge's"	"Grampa Simpson's"	"Maggie's"	"Grampa Simpson's"	""
"1514"	"type"	"What is Bart's favourite beverage?"	"Beer"	"Squirmy"	"Soda"	"None of the above"	"None of the above"	""
"1515"	"type"	"When the Simpsons moved to Cypress Creek, who was Homer's boss?"	"Mr. Excon"	"Mr. Burns"	"Mr. Scorpio"	"Mr. Excelion"	"Mr. Scorpio"	""
"1516"	"type"	"What football team did Homer dream of owning?"	"New England Patriots"	"Miami Dolphins"	"Dallas Cowboys"	"Denver Broncos"	"Dallas Cowboys"	""
"1517"	"type"	"What was the name of Homer's half brother's company?"	"Power Motors"	"Passatt Motors"	"Panzer Motors"	"Powell Motors"	"Powell Motors"	""
"1518"	"type"	"What was the name of the pool that the Simpsons bought?"	"The Lightning Rod"	"The Tinkler"	"Old Rusty"	"Jump In"	"The Tinkler"	""
"1519"	"type"	"What did Bart name his elephant?"	"Stumpy"	"Stampy"	"Sturdy"	"None of the above"	"Stampy"	""
"1520"	"type"	"What book did Homer read to see if he was disabled?"	"Am I Disabled?"	"Disability?  What the hell?"	"Disability For Dummies"	"Work Sh'merk! Get Disabled Now!"	"Am I Disabled?"	""
"1521"	"type"	"When Bart stayed in France, which of these chores didn't he have to do?"	"Grape Harvesting"	"Wine Tasting"	"Wine Bottling"	"Water Fetching"	"Wine Bottling"	""
"1522"	"type"	"What doctor wanted to keep Itchy and Scratchy on the air?"	"Dr. Hibert"	"Dr. Nick"	"Dr. Frink"	"Dr. Monroe"	"Dr. Monroe"	""
"1523"	"type"	"Who said, ""What's a jib?"""	"Apu"	"Moe"	"Barney"	"Homer"	"Homer"	""
"1524"	"type"	"What was Homer doing in the picture that he sent with his college application?"	"Eating cake"	"Kicking the dog"	"Throwing the cat"	"Shooting at a post man"	"Eating cake"	""
"1525"	"type"	"What was Krusty Burger renamed to when the IRS took it over?"	"Tax Burger"	"IRS Burger"	"Burgers IRS"	"Value Burger"	"IRS Burger"	""
